qacc,sacc,qlen,length,pident,qstart,qend,sstart,send,evalue,bitscore,alignment_coverage
group_6123,SPVP150139.contig00010,528,528,99.811,1,528,129536,130063,0.0,948.0,1.0
group_6127,NZ_JAFLNR010000018,432,432,97.917,1,432,54174,53743,0.0,739.0,1.0
group_6131,SRR4016801.contig00006,813,724,97.79,1,724,199246,198524,0.0,1231.0,0.8905289052890529
group_6138,SPVP110054.contig00014,1080,1079,96.756,1,1079,65000,66078,0.0,1789.0,0.9990740740740741
group_6141,SRR18609788.contig00018,1275,1266,92.101,1,1262,20063,21324,0.0,1818.0,0.9929411764705882
group_6146,SPVP150169.contig00001,303,265,98.491,1,265,5675,5413,1.64e-127,458.0,0.8745874587458746
group_6158,NZ_JAFLNR010000013,495,495,96.162,1,495,97965,97471,0.0,808.0,1.0
group_6168,VP11139.contig00011,549,549,98.543,1,549,60020,60565,0.0,953.0,1.0
group_617,NZ_JABCBN010000008,885,885,100.0,1,885,2319,1435,0.0,1597.0,1.0
group_6170,JACVHT010000001.1,357,357,82.913,1,357,1076046,1075690,7.85e-101,370.0,1.0
group_6174,VP07269.contig00011,2688,2666,77.569,58,2679,58461,55861,0.0,2130.0,0.9918154761904762
group_6177,VP07003.contig00001,309,309,97.735,1,309,289050,288742,3.95e-148,526.0,1.0
group_6183,SPVP170102.contig00003,351,343,69.971,4,346,648032,647693,1.07e-35,153.0,0.9772079772079773
group_6192,SPVP170049.contig00031,225,225,88.444,1,225,1662,1438,3.63e-77,289.0,1.0
group_6195,SPVP170049.contig00026,1248,1233,84.428,2,1233,14913,13685,0.0,1350.0,0.9879807692307693
group_6207,SPVP170098.contig00001,2220,2220,97.883,1,2220,1150150,1147931,0.0,3792.0,1.0
group_621,VP15198.contig00001,642,642,99.688,1,642,682060,682701,0.0,1150.0,1.0
group_6215,DADYHI010000002,888,888,81.869,1,888,344546,345433,0.0,876.0,1.0
group_6216,SPVP170049.contig00025,834,834,94.964,1,834,15749,16582,0.0,1315.0,1.0
group_6221,NZ_LFYN01000047,363,363,85.95,1,363,47898,47536,1.18e-117,425.0,1.0
group_6222,NZ_LFYN01000047,279,279,84.588,1,279,56920,56644,1.71e-82,307.0,1.0
group_6226,NZ_JABCBN010000010,255,255,96.863,1,255,70205,70459,8.05e-118,425.0,1.0
group_6228,SPVP170098.contig00003,816,678,73.894,145,816,395175,395825,6.139999999999999e-113,410.0,0.8308823529411765
group_623,VP11139.contig00007,376,376,98.936,1,376,182001,181630,0.0,660.0,1.0
group_6231,SPVP150139.contig00013,681,681,91.777,1,681,117242,117922,0.0,976.0,1.0
group_6234,ABDZFE010000002,606,607,77.924,10,604,161728,162313,9.27e-141,503.0,1.0016501650165017
group_6245,JADQEE010000004.1,996,996,99.799,1,996,188462,189457,0.0,1788.0,1.0
group_6249,SPVP140285.contig00003,1026,1008,80.952,6,1013,223751,224758,0.0,953.0,0.9824561403508771
group_625,VP07003.contig00001,465,465,99.14,1,465,575969,576433,0.0,821.0,1.0
group_6254,SRR11350400.contig00009,930,930,98.495,1,930,212059,212979,0.0,1614.0,1.0
group_6270,SPVP150045.contig00009,1134,1134,100.0,1,1134,97125,98258,0.0,2046.0,1.0
group_6274,ABDZFE010000018,234,233,99.142,1,232,12310,12542,5.62e-113,408.0,0.9957264957264957
group_6289,SRR18762455.contig00002,960,960,100.0,1,960,95371,94412,0.0,1732.0,1.0
group_6291,AAXOXW010000029,228,204,72.549,1,204,12288,12086,5.85e-24,113.0,0.8947368421052632
group_6301,SRR4016801.contig00003,744,744,97.581,1,744,276826,277569,0.0,1261.0,1.0
group_6307,NZ_CP051100,1500,1506,77.955,1,1500,772742,771243,0.0,1208.0,1.004
group_6310,NZ_MUXG01000015,423,423,99.764,1,423,34134,34556,0.0,759.0,1.0
group_6328,SPVP140259.contig00002,2001,2001,98.851,1,2001,603893,605893,0.0,3506.0,1.0
group_6333,SPVP170146.contig00010,882,882,98.866,1,882,185773,186654,0.0,1546.0,1.0
group_6339,JAJGNV010000004.1,207,207,95.169,1,207,73922,74128,3.76e-89,329.0,1.0
group_6346,SPVP170102.contig00006,888,888,92.342,1,888,178026,178913,0.0,1296.0,1.0
group_6351,SRR11350400.contig00009,1692,1707,97.364,1,1692,98364,96658,0.0,2885.0,1.0088652482269505
group_6352,JADQEE010000002.1,129,129,79.845,1,129,147549,147433,5.7600000000000005e-27,123.0,1.0
group_6353,SRR18034811.contig00003,261,261,100.0,1,261,409112,409372,6.35e-132,471.0,1.0
group_6354,JACVHT010000002.1,225,225,100.0,1,225,558061,557837,1.88e-112,407.0,1.0
group_6358,VP06050.contig00005,480,480,99.792,1,480,72039,71560,0.0,862.0,1.0
group_6367,AAXOXW010000043,246,247,95.547,1,246,411,165,4.57e-108,393.0,1.0040650406504066
group_6370,SRR18762455.contig00002,1377,1166,93.482,1,1166,114895,116060,0.0,1761.0,0.8467683369644154
group_6387,NZ_LFYN01000147,951,951,97.792,1,951,23901,22969,0.0,1633.0,1.0
group_639,SRR18609788.contig00024,648,648,97.068,1,648,30639,29992,0.0,1084.0,1.0
group_6394,SRR18763195.contig00001,1437,1383,78.814,30,1411,1069779,1071157,0.0,1165.0,0.9624217118997912
group_6401,NZ_JABCBH010000001,1530,1533,85.388,1,1530,933070,931541,0.0,1752.0,1.0019607843137255
group_6403,SPVP110054.contig00015,990,990,98.586,1,990,43502,42522,0.0,1727.0,1.0
group_6404,NZ_NNEL01000001,3492,3492,94.674,1,3492,267111,270602,0.0,5460.0,1.0
group_6406,NZ_NNEL01000001,1596,1596,88.033,1,1596,270769,272346,0.0,2030.0,1.0
group_641,NZ_JAFLNR010000022,750,750,88.133,1,750,32768,33517,0.0,952.0,1.0
group_6418,NZ_JABCBN010000003,471,471,95.541,1,471,365398,365868,0.0,755.0,1.0
group_6419,NZ_JNSU02000005,972,972,77.984,1,972,378553,379524,0.0,789.0,1.0
group_6431,NZ_JABCBN010000001,393,393,99.491,1,393,958973,958582,0.0,697.0,1.0
group_6434,SPVP170146.contig00004,765,672,68.899,100,765,46476,45811,1.1900000000000001e-64,250.0,0.8784313725490196
group_6437,NZ_NNHO01000001,1578,1578,99.937,1,1578,331090,332667,0.0,2842.0,1.0
group_6446,SPVP170162.contig00006,2691,2628,73.516,1,2607,294433,297033,0.0,1582.0,0.9765886287625418
group_6447,NZ_JNSU02000015,918,917,98.691,2,918,119962,120878,0.0,1600.0,0.9989106753812637
group_6457,NZ_NNEL01000036,636,612,79.248,3,614,32463,31852,2.01e-149,532.0,0.9622641509433962
group_6460,SPVP140260.contig00027,2916,2877,87.73,1,2876,25232,22356,0.0,3594.0,0.9866255144032922
group_6461,SRR17888663.contig00003,498,498,100.0,1,498,351387,350890,0.0,899.0,1.0
group_6464,AAXOXW010000010,1197,1197,99.165,1,1197,2491,1304,0.0,2118.0,1.0
group_6467,SPVP150139.contig00012,1317,1171,99.829,1,1171,36017,34847,0.0,2104.0,0.8891419893697798
group_6472,SRR16324073.contig00002,1524,1524,100.0,1,1524,60674,62197,0.0,2749.0,1.0
group_6477,SRR13684777.contig00032,789,789,96.958,1,789,42788,43564,0.0,1322.0,1.0
group_6481,SRR19641559.contig00004,2106,2106,99.573,1,2106,444093,446198,0.0,3758.0,1.0
group_6483,SPVP150139.contig00012,1176,1176,97.874,1,1176,36139,37314,0.0,2009.0,1.0
group_6493,SRR18762455.contig00002,297,297,99.663,1,297,375784,376080,8.89e-150,532.0,1.0
group_6499,AAXOXW010000029,1014,1017,72.37,1,1010,6068,5059,9.98e-156,554.0,1.0029585798816567
group_6505,NZ_JABCBN010000003,726,638,68.182,85,718,170509,171142,2.3199999999999997e-54,216.0,0.8787878787878788
group_6506,JACVHJ010000008.1,1347,1347,100.0,1,1347,189766,188420,0.0,2430.0,1.0
group_651,SPVP150139.contig00013,246,242,92.562,1,242,118234,118475,3.29e-97,356.0,0.983739837398374
group_6516,SRR11823751.contig00001,486,458,69.432,1,455,163860,163406,1.7400000000000002e-47,192.0,0.9423868312757202
group_6519,SPVP170162.contig00001,585,583,88.165,3,585,325717,325135,0.0,741.0,0.9965811965811966
group_652,VP06050.contig00015,801,801,95.88,1,801,22158,22958,0.0,1297.0,1.0
group_6522,JADQEE010000002.1,10497,10497,100.0,1,10497,444432,454928,0.0,18931.0,1.0
group_6528,JACVHI010000006.1,2205,2206,91.568,1,2205,326095,323891,0.0,3133.0,1.000453514739229
group_6534,SPVP140090.contig00017,2907,2907,92.673,1,2907,8153,11053,0.0,4279.0,1.0
group_6537,NZ_NNHO01000001,1689,1689,99.941,1,1689,329389,331077,0.0,3042.0,1.0
group_6551,VP11139.contig00006,723,721,99.861,3,723,56136,55417,0.0,1293.0,0.9972337482710927
group_6556,SPVP140259.contig00002,2049,2044,67.857,1,2027,610790,608770,0.0,684.0,0.997559785261103
group_6559,VP10022.contig00003,447,382,70.419,58,437,181982,181603,5.19e-41,170.0,0.854586129753915
group_6571,VP15198.contig00008,280,280,99.643,1,280,200325,200603,1.72e-139,498.0,1.0
group_6577,SPVP150139.contig00008,3231,3232,86.541,1,3231,96545,99775,0.0,3861.0,1.0003095017022594
group_6585,JACVHT010000001.1,792,790,90.886,1,790,1079773,1078999,0.0,1110.0,0.9974747474747475
group_6590,SPVP140260.contig00001,873,873,86.483,1,873,555981,556853,0.0,1043.0,1.0
group_6594,SRR16324073.contig00020,216,216,99.537,1,216,2951,3166,5.85e-106,386.0,1.0
group_6598,JACVHT010000001.1,3327,3289,87.017,40,3302,1083057,1079786,0.0,4014.0,0.9885782987676586
group_6604,SPVP150169.contig00019,978,978,99.591,1,978,2981,2005,0.0,1743.0,1.0
group_6616,NZ_JAFLNR010000022,1467,1467,88.48,1,1467,54290,52824,0.0,1884.0,1.0
group_6618,VP11139.contig00003,519,519,99.615,1,519,250596,251114,0.0,928.0,1.0
group_6636,VP07269.contig00001,495,487,88.912,1,487,47577,48063,0.0,636.0,0.9838383838383838
group_6648,SRR16324073.contig00005,1452,1453,96.834,1,1452,352353,353804,0.0,2406.0,1.0006887052341598
group_6649,DADYHI010000003,1968,1968,81.047,2,1968,499038,497072,0.0,1861.0,1.0
group_6652,VP15198.contig00002,630,630,99.524,1,630,408758,409387,0.0,1123.0,1.0
group_6653,SRR18609788.contig00001,435,435,99.31,1,435,582162,582596,0.0,772.0,1.0
group_6656,NZ_CP051100,1638,1645,76.839,1,1631,1944812,1946439,0.0,1228.0,1.0042735042735043
group_6657,SPVP110054.contig00007,594,594,95.791,1,594,85138,84545,0.0,959.0,1.0
group_6661,NZ_JABCIE010000008,1392,1392,99.928,1,1392,4124,2733,0.0,2507.0,1.0
group_6681,SPVP140107.contig00003,1989,1989,94.319,1,1989,309782,307794,0.0,3078.0,1.0
group_6682,VP15198.contig00011,240,253,94.466,1,240,60828,60576,8.58e-111,401.0,1.0541666666666667
group_6688,SPVP140285.contig00003,483,455,78.901,1,455,48462,48008,1.16e-106,389.0,0.9420289855072463
group_6691,JACVHI010000006.1,315,315,81.27,1,315,319937,320251,8.34e-81,303.0,1.0
group_6696,NZ_JNSU02000015,2118,2082,83.477,37,2118,97730,99810,0.0,2201.0,0.9830028328611898
group_6699,VP11139.contig00009,108,107,96.262,1,107,84734,84840,2.3700000000000003e-43,176.0,0.9907407407407407
group_6700,JACVHI010000006.1,1443,1443,90.506,1,1443,320255,321697,0.0,1985.0,1.0
group_6708,SRR13684777.contig00039,504,504,100.0,1,504,27029,27532,0.0,910.0,1.0
group_6710,SRR18762455.contig00004,1665,1665,99.52,1,1665,58671,57013,0.0,2968.0,1.0
group_6718,VP10022.contig00001,1017,1017,99.902,1,1017,58837,57821,0.0,1830.0,1.0
group_672,SRR11350400.contig00025,462,462,85.498,1,462,72076,71615,1.44e-149,532.0,1.0
group_6720,NZ_JABCCB010000019,1638,1638,96.642,1,1638,27685,26048,0.0,2707.0,1.0
group_6723,VP06050.contig00015,1398,1399,95.211,1,1398,14878,13481,0.0,2214.0,1.0007153075822603
group_6724,NZ_CP051099,330,330,99.697,1,330,91220,91549,1.22e-167,591.0,1.0
group_6725,SPVP170102.contig00001,471,471,97.028,1,471,442898,443368,0.0,787.0,1.0
group_6727,JAJGNV010000014.1,1221,1221,99.918,1,1221,35379,34159,0.0,2198.0,1.0
group_6729,SRR18763195.contig00010,2277,2277,100.0,1,2277,125301,123025,0.0,4107.0,1.0
group_673,NZ_CP046785,15093,12437,97.467,1,12437,2928559,2916124,0.0,21006.0,0.824024382163917
group_6730,NZ_MUXG01000015,333,333,99.399,1,333,20951,21283,3.5199999999999996e-168,592.0,1.0
group_6732,SRR16324073.contig00007,468,468,79.915,1,468,11090,11557,1.9e-116,421.0,1.0
group_6735,SPVP170011.contig00011,483,483,93.582,1,483,23680,23198,0.0,732.0,1.0
group_6737,NZ_JAFLNR010000001,1398,1398,99.785,1,1398,623407,622010,0.0,2508.0,1.0
group_6739,NZ_JAFLNR010000013,426,411,94.647,1,410,87680,87270,0.0,639.0,0.9647887323943662
group_6740,SPVP110054.contig00007,399,399,89.975,1,399,83175,82779,2.89e-151,537.0,1.0
group_6741,NZ_MUXG01000002,807,807,99.628,1,807,101070,100265,0.0,1439.0,1.0
group_6742,SRR16324073.contig00007,2481,2482,98.67,1,2481,8450,10923,0.0,4323.0,1.000403063280935
group_675,SPVP170049.contig00005,1767,1767,98.585,1,1767,431533,429782,0.0,3084.0,1.0
group_6751,NZ_MUXG01000015,1383,1383,99.928,1,1383,2569,3951,0.0,2490.0,1.0
group_6764,SRR11350400.contig00011,987,983,76.094,1,981,152786,153767,0.0,703.0,0.9959473150962512
group_6771,SPVP170098.contig00007,1269,1269,96.296,1,1269,91588,90326,0.0,2078.0,1.0
group_6773,NZ_JAFLNR010000022,543,519,84.971,1,519,35795,35277,8.82e-166,585.0,0.9558011049723757
group_6774,NZ_CP051100,1503,1456,80.22,1,1455,769119,767665,0.0,1321.0,0.9687292082501663
group_6775,VP15198.contig00004,1614,1614,98.823,1,1614,199244,197632,0.0,2822.0,1.0
group_6779,NZ_NNEL01000001,1551,1555,83.023,1,1551,289148,287598,0.0,1595.0,1.0025789813023855
group_678,NZ_JAFLNR010000009,753,753,94.688,1,753,99510,100262,0.0,1178.0,1.0
group_6783,NZ_LFYN01000077,597,597,83.92,1,597,11333,11929,0.0,645.0,1.0
group_6787,SPVP170146.contig00010,588,588,98.639,1,588,176771,177358,0.0,1025.0,1.0
group_679,DADYHI010000001,501,502,99.602,1,501,150563,150062,0.0,893.0,1.001996007984032
group_6794,VP06050.contig00001,1071,1075,98.512,1,1071,768084,767020,0.0,1871.0,1.003734827264239
group_68,SRR18762455.contig00002,1284,1284,98.91,1,1284,354631,353348,0.0,2253.0,1.0
group_6804,NZ_NNKS01000152,4890,4890,98.037,1,4890,21503,16617,0.0,8385.0,1.0
group_6809,NZ_JAFLNR010000004,543,543,100.0,1,543,121588,121046,0.0,980.0,1.0
group_6811,VP10022.contig00015,879,799,68.961,85,879,31779,32573,1.37e-83,313.0,0.9089874857792947
group_6812,SRR13684777.contig00055,522,481,73.389,35,514,7100,6621,3.86e-75,284.0,0.921455938697318
group_6819,NZ_JABCBN010000003,651,638,74.765,11,648,211899,212536,2.2e-117,425.0,0.9800307219662059
group_6820,NZ_JABCBH010000002,1020,1020,99.804,1,1020,175841,176860,0.0,1831.0,1.0
group_6821,SRR18763195.contig00003,2103,2099,74.083,8,2103,556502,554407,0.0,1312.0,0.9980979553019496
group_6826,SRR18762455.contig00013,1380,1380,99.203,1,1380,38720,40099,0.0,2440.0,1.0
group_6831,VP07269.contig00012,783,783,100.0,1,783,13304,14086,0.0,1413.0,1.0
group_6833,SRR18762455.contig00005,720,720,100.0,1,720,373885,373166,0.0,1299.0,1.0
group_6834,SRR18762455.contig00002,1374,1166,95.455,1,1166,114895,116060,0.0,1865.0,0.8486171761280932
group_6836,SRR18034811.contig00004,1926,1926,91.537,1,1926,41311,43236,0.0,2739.0,1.0
group_6844,JADQEE010000005.1,387,387,98.45,1,387,236477,236091,0.0,672.0,1.0
group_6845,SRR18609788.contig00013,1293,1293,100.0,1,1293,81085,82377,0.0,2333.0,1.0
group_6849,SPVP170049.contig00026,945,916,92.14,39,941,14642,13727,0.0,1335.0,0.9693121693121693
group_6850,DADYHI010000003,2115,2116,96.597,1,2115,480689,478574,0.0,3489.0,1.0004728132387706
group_6854,DADYHI010000031,174,174,100.0,1,174,1240,1067,6.75e-85,315.0,1.0
group_6855,SRR18034811.contig00009,1785,1785,88.908,1,1785,65446,67206,0.0,2344.0,1.0
group_6862,NZ_MUXG01000019,396,396,85.606,1,396,9052,8657,2.2e-127,458.0,1.0
group_6865,SPVP170146.contig00003,822,812,78.202,4,815,34030,34841,0.0,667.0,0.9878345498783455
group_6866,VP07269.contig00025,753,753,96.414,1,753,17989,18741,0.0,1237.0,1.0
group_6871,SPVP140090.contig00007,420,420,95.714,1,420,23262,22843,0.0,677.0,1.0
group_6872,SPVP140090.contig00007,717,725,72.276,1,717,24093,23377,3.39e-109,398.0,1.0111576011157601
group_6873,SPVP140090.contig00007,1023,992,78.831,1,992,25108,24117,0.0,843.0,0.9696969696969697
group_6874,AAXNRW010000003,1167,1167,83.976,1,1167,184721,183555,0.0,1262.0,1.0
group_6875,AAXNRW010000003,378,378,100.0,1,378,183552,183175,0.0,682.0,1.0
group_6876,NZ_JAFLNR010000016,136,137,98.54,1,136,16055,15919,3.88e-61,235.0,1.0073529411764706
group_6878,SPVP170011.contig00011,1266,1054,74.194,2,1055,10393,11446,0.0,675.0,0.8325434439178515
group_6879,VP07269.contig00012,279,279,79.211,1,279,14197,14475,5.99e-63,242.0,1.0
group_6880,JACVHJ010000002.1,1071,1071,99.066,1,1071,156644,157708,0.0,1888.0,1.0
group_6886,NZ_NNEL01000027,339,335,100.0,5,339,152255,151921,5.68e-172,605.0,0.9882005899705014
group_6887,NZ_MUXG01000025,1041,1041,91.354,1,1041,7152,8192,0.0,1472.0,1.0
group_689,VP15198.contig00003,1257,1257,95.147,1,1257,334548,333292,0.0,1993.0,1.0
group_6892,DADYHI010000008,330,330,97.879,1,330,53720,54049,1.6899999999999998e-159,564.0,1.0
group_6896,JACVHT010000003.1,213,213,85.915,1,213,172696,172484,2.99e-65,250.0,1.0
group_6898,NZ_JABCIE010000019,723,727,76.891,1,723,33508,34230,3.64e-153,544.0,1.0055325034578146
group_69,JAJGNV010000002.1,207,207,80.676,1,207,164708,164502,1.9499999999999998e-48,194.0,1.0
group_690,SPVP140107.contig00001,450,450,98.889,1,450,694594,694145,0.0,790.0,1.0
group_6902,NZ_JABCCB010000015,750,750,84.533,1,750,9636,8887,0.0,830.0,1.0
group_6905,JACVHJ010000002.1,894,894,76.957,1,894,212094,212987,0.0,684.0,1.0
group_6908,NZ_BAVK01000018,3474,3474,100.0,1,3474,17454,13981,0.0,6266.0,1.0
group_6913,JACVHJ010000009.1,693,667,96.702,1,667,6143,5477,0.0,1104.0,0.9624819624819625
group_6914,NZ_LFYN01000039,1329,1308,98.394,1,1308,186296,187603,0.0,2265.0,0.9841986455981941
group_6916,DADYHI010000002,111,109,99.083,1,109,385901,385793,3.19e-48,193.0,0.9819819819819819
group_6917,NZ_NNHO01000009,1071,1060,69.906,22,1070,200125,201167,3.9400000000000004e-123,445.0,0.9897292250233427
group_6923,VP11139.contig00006,276,276,99.275,1,276,21263,20988,2.5199999999999997e-137,489.0,1.0
group_6928,JADQEE010000002.1,1815,1815,100.0,1,1815,141655,139841,0.0,3274.0,1.0
group_6931,VP07003.contig00003,1263,1263,99.921,1,1263,202593,203855,0.0,2274.0,1.0
group_6936,SRR19641559.contig00006,1146,1146,100.0,1,1146,133519,134664,0.0,2067.0,1.0
group_6939,SPVP150169.contig00001,2457,2457,97.151,1,2457,505138,502682,0.0,4116.0,1.0
group_6942,JACVHJ010000009.1,513,513,99.61,1,513,8104,7592,0.0,917.0,1.0
group_6947,SPVP110054.contig00010,216,207,93.72,1,207,39463,39257,8.690000000000001e-85,315.0,0.9583333333333334
group_6949,SRR18034811.contig00003,1092,1092,99.908,1,1092,435376,436467,0.0,1966.0,1.0
group_6950,SPVP140285.contig00005,1035,984,76.626,1,978,104300,103323,0.0,718.0,0.9507246376811594
group_6962,JACVHJ010000002.1,1707,1709,76.829,1,1707,157769,159475,0.0,1283.0,1.0011716461628588
group_6965,NZ_JABCIE010000019,987,987,100.0,1,987,8323,7337,0.0,1781.0,1.0
group_6966,SRR18762455.contig00002,642,642,96.106,1,642,96295,95655,0.0,1042.0,1.0
group_6967,NZ_CP046785,1146,1124,82.384,6,1128,756942,755820,0.0,1128.0,0.9808027923211169
group_6968,NZ_CP051100,3069,3056,92.245,10,3065,766394,763339,0.0,4443.0,0.9957640925382861
group_6983,SRR4016801.contig00007,1533,1519,85.648,10,1525,75308,73808,0.0,1758.0,0.9908675799086758
group_6984,VP15198.contig00003,1131,1131,95.844,1,1131,336522,335392,0.0,1829.0,1.0
group_6987,NZ_JABCIE010000008,786,793,73.518,1,786,5561,4776,1.5799999999999998e-126,456.0,1.008905852417303
group_6988,AAXOXW010000025,270,270,100.0,1,270,47758,48027,8.58e-137,488.0,1.0
group_699,SPVP170011.contig00001,255,255,98.824,1,255,740137,739883,2.46e-124,447.0,1.0
group_6990,SPVP140260.contig00008,210,210,96.19,1,210,82380,82589,1.73e-93,343.0,1.0
group_6996,JACVHI010000016.1,1203,1203,97.756,1,1203,91708,90521,0.0,2058.0,1.0
group_70,NZ_JABCFE010000002,792,792,96.843,1,792,178898,179668,0.0,1331.0,1.0
group_7008,NZ_JABCCB010000003,546,546,100.0,1,546,427266,427811,0.0,985.0,1.0
group_701,SRR19641559.contig00004,2349,2348,74.872,1,2342,27748,25428,0.0,1569.0,0.9995742869306088
group_7011,VP07269.contig00012,1413,1413,99.505,1,1413,15683,17095,0.0,2517.0,1.0
group_7012,SRR11823751.contig00025,438,438,91.553,1,438,667,230,0.0,637.0,1.0
group_7014,SPVP170049.contig00024,742,742,99.461,1,742,1067,326,0.0,1321.0,1.0
group_7016,VP07269.contig00001,1092,1092,99.725,1,1092,439319,438228,0.0,1957.0,1.0
group_7018,NZ_JABCIE010000019,525,525,100.0,1,525,34966,35490,0.0,948.0,1.0
group_7021,SPVP170146.contig00003,990,994,87.123,1,990,29377,28391,0.0,1195.0,1.004040404040404
group_7025,NZ_MUXG01000019,525,519,93.449,1,519,12846,13364,0.0,783.0,0.9885714285714285
group_7035,SPVP140285.contig00005,1902,1902,94.006,1,1902,106192,104297,0.0,2918.0,1.0
group_7044,SPVP170162.contig00006,241,241,99.585,1,241,297569,297808,2.16e-118,427.0,1.0
group_7046,AAXOXW010000047,1047,1047,96.944,1,1047,5802,4756,0.0,1745.0,1.0
group_7058,NZ_KK020625,252,254,85.039,1,252,190805,190554,6.120000000000001e-75,282.0,1.007936507936508
group_7059,SPVP170146.contig00014,672,604,94.868,1,599,786,183,0.0,932.0,0.8988095238095238
group_7061,NZ_JABCIE010000019,1200,1200,99.417,1,1200,2956,1757,0.0,2133.0,1.0
group_7065,NZ_MUXG01000015,2136,2136,99.345,1,2136,42583,44718,0.0,3790.0,1.0
group_7066,NZ_MUXG01000015,342,342,99.708,1,342,45522,45862,4.71e-173,609.0,1.0
group_7069,NZ_KK020603,954,955,96.963,1,954,308141,307187,0.0,1589.0,1.00104821802935
group_707,SRR18609788.contig00010,936,935,93.69,1,935,143443,142509,0.0,1421.0,0.9989316239316239
group_7075,SPVP170102.contig00006,363,363,99.725,1,363,8090,7728,0.0,651.0,1.0
group_7080,NZ_KK020586,999,999,100.0,1,999,20442,21440,0.0,1802.0,1.0
group_7081,SRR18034811.contig00008,807,807,96.902,1,807,227295,226489,0.0,1343.0,1.0
group_7083,NZ_NNKS01000201,507,507,100.0,1,507,10455,9949,0.0,915.0,1.0
group_7084,SPVP140285.contig00009,411,411,100.0,1,411,220133,219723,0.0,742.0,1.0
group_7090,VP07269.contig00008,3390,3390,99.617,1,3390,34322,30933,0.0,6056.0,1.0
group_7094,VP07269.contig00008,600,600,99.833,1,600,36158,36757,0.0,1078.0,1.0
group_7099,DADYHI010000008,393,393,96.947,1,393,54100,54492,0.0,655.0,1.0
group_710,VP06050.contig00005,768,768,92.578,1,768,210592,209825,0.0,1129.0,1.0
group_7101,SRR16324073.contig00008,972,972,99.897,1,972,51569,50598,0.0,1749.0,1.0
